taxi_id,trip_start_time,trip_end_time,payment_type,trip_miles,fare,tips,trip_total
4f530d2626790f24aa635b72653aea2dd91d96c7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,2.16,9.0,4.0,13.5
2f21e1bcaffe6ba48e0d758148fa23ba62c742c6,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,17.47,38.57,8.77,47.34
14907427438bc9e60013731bf1e48ea849ae7bc4,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,0.73,5.0,2.0,7.5
7703c8b2b6f618295d130436193a6d5e3b2b8111,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.13,27.5,0.0,28.5
ea801f5a921c8ca5daf8e4de8acdd0f30d3205dd,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.65,4.75,0.0,4.75
b85650900b114aac1fd44fe8a12fd2202cf1ef42,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.81,5.5,0.0,5.5
424c94bd20b84c56ee5623b0ba54ade0684315c9,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,9.47,53.94,0.0,53.94
909a1df9b26bc936db44581f5f0f8724db331b44,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,0.79,5.25,2.0,7.75
80930998927647b3f934d007cf964a3244d87f9c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.65,5.5,0.0,5.5
e224c6fec8ef9ddadc2388a65e2149648aaaeda2,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.15,3.5,0.0,3.5
d1491d6182ea6e6f91567ed2c974213b7853667c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,3.46,11.5,5.85,25.35
417d96d4064af4261031017eb7fcefe0a5c85e2a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Unknown,9.7,30.25,0.0,30.25
981c941ad7d0042c592814a6e78009ad29101cd0,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,2.6,10.0,1.0,11.0
aba5970a29a7c7709365dd2f59a85b06ad5bf113,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,10.92,29.5,0.0,29.5
b8fe021102d560a0757b758c07095c922cf4a5f3,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.04,3.25,0.0,3.25
e9b7b557634345d49da52455b4ac56c4d9823efe,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,1.49,9.75,0.0,9.75
2d1ca515de0e25fb31cbe1f3dc85a4cbd09b9665,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.64,5.5,0.0,5.5
39c06c6f56718a89f65a2d1021cac617f16f06ef,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Credit Card,17.12,42.25,9.15,54.9
2726c4cd8022bdd9edc985edd9186c8ccea080a3,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,16.3,34.4,7.82,42.22
87493c30ac8b27f903c1d2d240ac41898297eff6,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Cash,14.56,39.0,0.0,39.0
ff07a4ec97f1ef0eaa9c0a980670e01ae94dba8a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,8.49,30.25,0.0,30.25
1cac9f27d5f6270ad613a14679d5b67a00e78298,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.7,5.25,0.0,5.25
e411b1ee4d271f5f8b1e72ed650eef75a4b0cc80,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,1.65,9.5,2.44,11.94
306e5fb9d51e5c4d853b08dba2dcb36456f2e506,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.1,6.75,3.0,10.25
6ef902608c516d709f439b4a8ca2d3eb19cc34e7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.0,9.5,2.37,11.87
200ba6b13645402af17a72b37a5beaa52a922d08,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.96,29.25,0.0,29.25
ce33ac95c2a917e748329aa77e056bb6598139d4,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,13.02,35.0,8.0,48.0
e81c602b73b78a35280b63691adea20af4fb3d07,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.99,8.5,2.0,11.0
f188cd1aede7c790d8c0563a9bdc7cbb045ebc68,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.26,9.5,2.09,11.59
2c712fa0b456ba111f489d4667abf72742f46aa4,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.22,7.25,4.0,11.75
703c1e0a1ec663531e2533aeecd290832fb5899c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,2.36,10.25,3.0,13.75
40930c3409c5564609484639052b2aa4a639698b,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,11.05,30.5,0.0,31.5
a21c968f74cf3a24e0de0ccb40346543c1123d21,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,8.43,23.0,0.0,23.0
3649b39bba6f22e4964358e88ed73abd9d7a048d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.63,4.75,4.0,9.25
fe63bfcfc89f3591a367f938b5e700d7887b0df7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,9.08,29.5,0.0,29.5
da3a6dabc9fe214affaf6936da9f18f4ae6f7cb5,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,3.98,12.5,0.0,12.5
e66a4ea11813efe2a95986c3f76d0626c9557ca3,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,7.1,22.5,0.0,24.5
f8fe9b7ec31073bc1e331f0832b9c9a9752a589b,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,1.7,7.75,0.0,7.75
39a5469797b0c2941bd0a4d193f6c9fe11e0edb9,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,10.0,32.5,0.0,32.5
eb330912458c3e56ee7c5e9179c58878c58ae01a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Unknown,11.1,30.25,0.0,30.25
da61f08b2005faf363c59272e4c1d45cb00bda05,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Credit Card,18.4,46.0,9.3,55.8
606259281b34208be1950c0402cdfa2d483a3bb8,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,1.29,10.0,1.87,11.87
28fe71d0d82d3cceea883d7973a772963e8d4391,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,1.05,6.25,0.0,6.25
67090628b5c15dde197e107b6d61dcbce35e1f9c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.01,3.25,0.0,3.25
4245f7a1047973f5c90ca28db237ec55bb6b1b7a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,17.7,43.5,0.0,47.5
1cc594c1377bdf659a785195ad611820c185c33e,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,0.7,29.0,5.0,38.0
a9021359106adcbc0b38523c0ce5158c32c87d38,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,19.0,47.75,10.0,62.25
1566a10106055cf5caa7e9c02c3b5d2a90d62a28,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.24,7.0,3.0,10.5
fafd7b4b56497dac043292468af0f39c9af8803d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,16.46,36.52,8.3,44.82
cbeb8ae7bb8fb840fb53bde8d6bcbf4a324b6948,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.96,5.75,1.88,8.13
7609ed00669c20217478de0ef72a0b5ad39f906e,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,0.0,12.01,3.84,15.85
9a4316190edb8d177d310685024a940806f4b7e6,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Unknown,3.0,10.25,0.0,10.25
8728a4a011228a5bf6437a0e191677c8d8ee133e,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Credit Card,0.0,34.75,8.8,43.55
193953e3ce41638a4cfcf8203ad198f1c2f3b135,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.74,5.5,0.0,5.5
6081e8f4f3b822e6dff914255618e551ac906026,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,7.41,20.25,0.0,20.75
03507f22421b0a6db0f616a59522fdd64df5e69b,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,4.44,13.75,0.0,13.75
89381dd29673ff584e7b750c2bb1e364f69b75b1,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,11.23,29.75,0.0,29.75
e52308485512ac22cd7d57ac2e5529e3c20a2d92,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,1.09,6.75,0.0,6.75
dcdfc0763ba0cdc9409bad37e3a9fa9321f203ff,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.06,3.25,0.0,3.25
ee23e2a8c19dd4c7241f0c4913c20a60cb241011,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,2.46,9.67,1.87,11.54
25362ce74eaa958b7ce7d7d46897fd68526e0456,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.98,9.5,2.33,11.83
69a9d931df18c14ada21221c31cd73d43c0c0d38,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,0.86,6.0,2.0,9.5
d2075f79f2608b02827222ba358c938bc1b26f93,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,1.87,9.5,1.78,11.28
32d4ac6804d556215d244fa865527dfcf798e3bb,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,0.82,6.0,2.0,8.5
6b5cd569b8846d2d4f75717a7bd39f4fe3054176,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,1.09,6.0,0.0,6.0
c478115079ed9a5cd9f5e6f74bfea8ade72895e7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,4.85,15.75,0.0,15.75
20465246ad4953e9456a5046d4a02caba8e9930e,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,1.37,7.25,0.0,7.25
aa4582518c125ffd393dc017ac6dfec8dab24db9,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,7.36,20.5,0.0,20.5
0d2acb46c65de40e11038466b4c30fbc30a54147,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.99,6.0,0.0,6.0
95a356c17c5254deb28f0d312b2e42e8c0e988fa,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,1.99,9.5,2.37,11.87
897d49697ff3992dda28eb2814fefc14b68e9b0c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,1.24,10.0,2.49,12.49
7796e0015ce746e08cde01c8d7f72c71a3591274,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,9.31,25.25,5.05,30.3
3e8abea935d6ec3d99ee5daa39ddc6b60daa2c7b,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.52,8.0,2.0,10.5
b95168bbe32ed789e761fdc961c482aa4c9d657d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.85,5.75,0.0,5.75
e5fb8b9f79d234d31cb9d48edb7665ab67bbae1d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Unknown,0.7,31.0,0.0,31.0
c4f140bc874d9e3494290da8e51067b8a0262d16,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.14,30.0,0.0,30.0
64a7317aa4e456b505e875de5342004bb3e34478,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,0.0,16.86,4.1,20.96
877a32044e6eae11843c27384df0ebe57795d0f8,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
c94382120642bf3325a1e7d025c4585aecb68342,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,11.32,30.25,0.0,31.75
37108b00a56e7eb0ba21190093fa3591dff78701,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.33,6.75,3.0,10.25
9ea201aa86b3f2785ae6aaded8d9009cbdf61691,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.33,7.0,2.0,9.5
bf60731e24f2965e8bd3b14f5c0751ec91406f43,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,2.77,10.94,2.81,13.75
03b2482879baac8380d1fe5d43aa3cb22799afe9,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,1.89,8.75,3.0,12.25
02a882209e6f13c0f778de039c287fbb3beb076a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,15.39,40.0,4.05,44.55
ac0b8e4487e21931e61acfa0698b816a9a7985df,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,16.57,35.28,8.02,43.3
4f063821a2bf1c8bfee0d94cb74130d660071b9c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.67,31.25,0.0,31.25
0021f34e01c6ba26423caf40f8d60d601908e34d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,0.0,16.53,4.02,20.55
508a626e37533a1cad452fc724bdfc0b9882846a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,5.16,15.75,0.0,15.75
6ebc27c52551182d042a37a23bea00692372ae27,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.91,30.0,0.0,30.0
071aa8d615c3113434752e3d180e99af23ad45dc,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,6.49,17.78,2.25,20.03
a8013740da9bb084b6d34fd76e7763111a438d52,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.37,6.75,1.0,8.25
f600872370e4d9a18aad9a9eb6a9b6dc82e3579f,2023-03-01 07:00:00.000000 UTC,2023-03-01 08:15:00.000000 UTC,Credit Card,18.23,48.0,7.88,60.38
11c60a1112974481cc4ae7110f5129803bafc638,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.34,7.25,2.0,9.75
ce87d4fd7fc12938c7c19ddc628294cc5f61cb74,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,1.72,10.0,2.49,12.49
238cb278154a349612805b25c0496fafecc9d7b0,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,0.39,4.25,1.15,6.9
71577d1d13d52a3fdf89b147c18f6c3a6ad87b18,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.75,5.25,0.0,6.25
d4d337d6a0bb3039135da522a479acbc1245c92c,2023-03-01 07:00:00.000000 UTC,2023-03-01 08:00:00.000000 UTC,Prcard,9.34,32.0,0.0,32.0
743416fc0e4662a67d065686c85a3d6c05d87595,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,11.39,34.0,0.0,34.0
bf1177ef6c41ebd7a366e58a64fbe4549fa7b31c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,1.91,8.5,2.0,11.0
b11edede230a40fd76361d8c261df8540652a3c7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,0.83,5.75,3.0,9.25
866998f6fd09e654e05136b977f30cbcf0e0bd75,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Credit Card,2.71,9.25,0.0,9.75
2d0c6c11800dd7faf77997e1ae73e6edcadc66c0,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.14,3.5,0.0,3.5
d0b8e8ce332009a019965491d31d52de758ac5d9,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,4.63,17.0,0.0,17.0
c203cb71f6abd672499fe55489c1972f5dbd60bf,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,17.6,39.54,8.99,48.53
fc12727630e48b33bddf7dfa2a3236616bf760b5,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
4f33828e861f912fa246c3dade666634451b9553,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,11.48,30.75,0.0,30.75
fced7f862d3e317f65ab90cc7bf5877df90fb63c,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,0.8,36.0,0.0,36.0
cdd64b7508a0cc4b67395bff6bbd992ba5dfd6d2,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,10.4,27.5,0.0,31.5
6e86217ce641d89c9f22862135fb36652a195579,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,0.0,16.94,4.12,21.06
20ad86dfd589d9a30a4aae762fab5ac319336424,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,13.88,36.5,0.0,36.5
54f15b3652b6edc07d6a72607f1a467410c78064,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.99,6.25,0.0,6.25
89159e5de84de124f92d12dd2421dc509b3dcd5d,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,8.78,29.5,0.0,29.5
968163fbaa4afbe74389974f8cd1c1bc13e1c2dc,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Credit Card,15.69,41.5,7.05,54.05
355eaabe45b8d51410ea399990d486b3d50dff3a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Unknown,0.0,29.75,0.0,29.75
f993a8a2c9f4b30bd4f187715eea52750a3ae61a,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,6.22,18.5,0.0,18.5
4188429ae836c30662eb4b14e8d3604da95e3b9f,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,1.92,9.5,2.38,11.88
beb220176728ff53354de0962c30c8e6b918b5db,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Unknown,0.7,31.25,0.0,31.25
855ebe8d273ecc0bab4a8a004485570e8baa242f,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,4.29,9.5,1.44,10.94
a9fde14eb852cbe67c4e140ce8ccbdb25178c564,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,6.12,19.5,0.0,19.5
ad596c3dc9b9b8153b7c87a95e8e8d0d87a843c7,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,0.04,24.31,0.0,24.31
65733547cb7f6a5ee816d5909a1c7f4fe88ab552,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Unknown,7.9,25.0,0.0,25.0
ee86f41c7b99e9e80c4fe25f0a5f2b0b399c34c3,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Mobile,2.34,9.75,2.56,12.81
f1318d29b5785fa99beb7c7b5651c16da2f80731,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:00:00.000000 UTC,Cash,0.52,5.0,0.0,5.0
03d1d5181724696e36d15ecce2acfd253b1484ae,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,10.12,28.75,0.0,28.75
3bf1492d816a07d4b4fc7aa6eba54796010ea480,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Mobile,15.91,34.49,7.84,42.33
27afdf8bdf21939be216c661e951b3c14a89a799,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Mobile,2.17,9.5,1.19,10.69
b304168bbad03c001c42a452955491dd120f11ba,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,0.79,5.75,4.0,10.25
3e0585640d64814d9bc2e40929e40673c2a1c5cd,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,19.84,42.96,5.38,48.34
b97fb7cd8c5d4fdc9908838d6f841744892d3297,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Prcard,5.84,17.75,0.0,17.75
0a0c09b865d047e1ddb23c5d95012090a52f18b6,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Unknown,0.9,37.5,0.0,37.5
285143bbdcc497328e03c9f8d1851f1d71b3bea6,2023-03-01 07:00:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,5.12,19.75,0.0,20.75
1712214f9d81d3bfc4888a4a425e05e2c76e8733,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.77,5.25,0.0,5.25
6c29193dc2e6ab221d38fccea276cc4f22cf9fdd,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,2.0,9.5,2.0,12.0
1a33c814aa5796942f3dc992b7848245a8079117,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,2.68,63.48,0.0,63.48
4b6cea5d843f250a34933e42e8c1eecf647145c1,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,7.55,20.33,2.47,22.8
ffb7b93a2d66ff9377e5e6222c08eea517f5713f,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,0.0,11.31,2.77,14.08
f04492ff16effe139cfe8ecf0fe0577f94e31192,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,11.27,29.0,0.0,29.0
2eb129952886413987f4773b1e3b074684c6d877,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,10.78,31.5,8.0,39.5
3bcd942c18d77bab95338c7a7a1eb89fe36a27b8,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.59,5.25,0.0,5.25
b739217220c18d36da4a430ecfc5bf49a64cd2f2,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Credit Card,0.63,4.75,3.0,8.25
cf570749b5a561bcf3b910518a0b97b5f34b1eff,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
77e0632f959ad17b49080fe295cc94e5950288c3,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
15fc351643389cec09bc426d08a688e6282b5014,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Cash,0.54,14.0,0.0,14.0
64c6c5b8b7e3cd0adc678e2592f2ebc069ee4e7b,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Cash,1.3,7.5,0.0,7.5
b36bd6f30f60e2d4c31b6fa0b54e32e7dc379e72,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,0.54,5.0,2.0,7.5
9484be5401a6a6a4f2418c8799f3b24a22df285c,2023-03-01 07:15:00.000000 UTC,2023-03-01 08:00:00.000000 UTC,Credit Card,17.9,45.75,11.55,57.3
bec1a6dc5d2c6f98d99a691a4f58c0679567dea3,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,2.96,11.0,0.0,11.5
11e9e1fad91c4840aa07010fa0052e2ae9b2298b,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Prcard,10.61,29.25,0.0,29.25
c3677257ec634ef08fd3245ab8d8da5fd8218874,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,0.0,10.0,2.49,12.49
6c43944ffb5b051ee2bde0e8969f126ef73eb16e,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,0.83,6.25,0.0,6.75
d7cc9b51e18ca12b95351acecbc118b4593c3f83,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Cash,13.6,34.5,0.0,38.5
c1b78b7ecc573a4ca7fe57693e149a7186bbd6c4,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Mobile,5.34,15.99,1.0,16.99
78c936187776ff48cf3eb178588a0ce30e337192,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Prcard,2.82,10.75,0.0,10.75
51a8f56a48e0e9f3ff63d2de6d2182c258e46329,2023-03-01 07:15:00.000000 UTC,2023-03-01 08:00:00.000000 UTC,Credit Card,18.14,45.25,9.35,56.1
e1c15eae9aee911ef6baa81144b578a201e3f04f,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:15:00.000000 UTC,Cash,0.34,4.0,0.0,4.0
9a311f8f282222c627fc378d8fef9ca3bf82e1db,2023-03-01 07:15:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,16.21,45.5,15.3,66.3
f68a55d07746a1b708a1bc79246226ce6e07d1a5,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:30:00.000000 UTC,Credit Card,1.03,5.75,4.0,10.25
515ddb8afbb60e8ffab3be3075107e72efd1c799,2023-03-01 07:15:00.000000 UTC,2023-03-01 07:45:00.000000 UTC,Credit Card,15.0,39.5,10.0,49.5
