id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
21463287,Camel Aggregator completionSize vs correlationExpression?,<p>Given the following Camel Aggregator (via Spring XML):</p> <pre><code>&lt;aggregate strategyRef= myggregationStrategy completionSize= 3 &gt; &lt;correlationExpression&gt; &lt;simple&gt;${header.id} == 1&lt;/simple&gt; &lt;/correlationExpression&gt; &lt;to uri= bean:postProcessor?method=process /&gt; &lt;/aggregate&gt; </code></pre> <p>What is the relationship between <code>completionSize</code> <code>correlationExpression</code> and when the <code>myAggregationStrategy#aggregate</code> method gets called? Does <code>aggregate</code> get called when 3 messages have arrived at the aggregator? Does <code>correlationExpression</code> act as some sort of filter? How do they all work with each other?</p>,21463849,1,0,,2014-01-30 17:24:18.467000 UTC,,2014-01-30 17:49:37.237000 UTC,,,,,3195065,,1,1,java|apache-camel|aggregate|routes,1189
35520546,External css or javascript file is not accessible,<p>Currently i am working with <code>libwebsockets</code>.<br> <a href= https://github.com/warmcat/libwebsockets/blob/fix_readme_format/README.test-apps.md rel= nofollow >https://github.com/warmcat/libwebsockets/blob/fix_readme_format/README.test-apps.md</a>. </p> <p>I have build and installed in home directory. I ran the test server using <code>README.test-apps.md</code> readme The websocket is created but server don't acess the css or javascript file in html code(test.html).</p> <p>I google but most of places says that change the permission to 755 to server directory but it din't help me .</p> <p>My pc is Ubuntu 14.04 .</p> <p><strong>Here is the snapshot.</strong></p> <p><a href= http://i.stack.imgur.com/NH5y8.png rel= nofollow ><img src= http://i.stack.imgur.com/NH5y8.png alt= enter image description here ></a></p>,,1,0,,2016-02-20 07:45:58.750000 UTC,,2016-02-20 08:52:23.770000 UTC,2016-02-20 08:52:23.770000 UTC,,3772197,,5646653,,1,0,javascript|html|css,39
29935515,Batch check reachable machines,<p>I have used several scripts posted in this forum unsuccesfully. Script is as follows:</p> <pre><code>@echo off for /f %%i in (computersTest.txt) do ( ping -n 1 %%i | find TTL &gt;nul 2&gt;nul Echo %errorlevel% ) </code></pre> <p>Errorlevel is always 0 no matter if host is reachable or not. If I remove the >nul to see the output I get the following</p> <pre><code>Reply from 10.6.4.20: bytes=32 time&lt;1ms TTL=64 0 0 Reply from 10.6.5.58: bytes=32 time&lt;1ms TTL=126 0 </code></pre> <p>Where the second host in the list is not reachable but errolevel is 0</p> <p>If I execute in the command prompt</p> <pre><code>ping -n 1 XXXXXXXXX | find TTL &gt;NUL 2&gt;NUL </code></pre> <p><code>echo %errorlevel%</code></p> <p>gives 1</p> <p>I don't know what I am doing wrong</p> <p>TIA Ramon</p>,,1,0,,2015-04-29 06:00:26.803000 UTC,,2015-04-29 10:51:37.230000 UTC,,,,,4844887,,1,2,batch-file|ping|errorlevel,28
10241315,How to rotate an object back and forth around a specific point?,<p>I'm using Raphael JS in an attempt to rotate an image shape around a point which is below its center point. How can this be done?</p> <p>I have tried the following but it doesn't work.</p> <pre><code>var playBBox = playButtonRef.getBBox(); var xPos = playBBox.x + playBBox.width/2; var yPos = playBBox.y; var animObject = Raphael.animation({ transform: playButtonRef.attr( transform ) + R60 + (this.cx - 25) +  + this.cy } 3000);​ animObject = animObject.repeat(10); playButtonRef.animate(animObject); </code></pre> <p>I'm also looking for a way to rotate it back to its original position. how to I make it trace its path back?</p>,10262669,1,0,,2012-04-20 06:29:56.470000 UTC,1,2012-04-21 20:46:12.123000 UTC,2012-04-21 20:46:12.123000 UTC,,547020,,1079089,,1,5,javascript|animation|raphael|transform,1891
7061707,Displaying 'special' characters from other encodings in UILabel or similar,<p>I'd like to be able to simulate a terminal on my iPhone to play games like Nethack using the primitive graphics I enjoyed on a real DEC terminal. Nethack allows selection of DECgraphics for vt-compatible terminals or IBMGraphics for codepage 437 support. </p> <p>I know that these special graphics characters are generated by strings sent to the terminal (vt100.net has a huge amount of information including the terminal manuals and test programs). I can receive and interpret those strings but I need to be able to reproduce and display those characters in a UIView.</p> <p>It looks like kCFStringEncodingMacVT100 and kCFStringEncodingDOSLatinUS are the keys to the puzzle. Here's a bit of partial code showing what I tried to do to get special characters glyphs onto a UILabel:</p> <pre><code> UInt8 c = some value... NSStringEncoding stringEncoding = CFStringConvertEncodingToNSStringEncoding(kCFStringEncodingMacVT100); NSData *charData = [NSData dataWithBytes:&amp;c length:1]; NSString *charString = [[NSString alloc] initWithData:charData encoding:stringEncoding]; label.font = [UIFont fontWithName:@ Courier New size:20.f]; label.text = charString; </code></pre> <p>I tried values of c from 0 to 255. I can display characters from space to '~' with all the expected stuff in between using this code but there are no corners or other line characters at all. When there is no character to display charString is nil.</p> <p>Now I'm pretty sure the Courier New TTF has these characters - on my Mac I can play Nethack with the terminal font set to Courier New and I can set DECgraphics and the display is OK.</p> <p>So the questions are:</p> <ul> <li>what's wrong with the code above?</li> <li>what freely available monospaced truetype fonts are there supporting the DEC special characters and/or codepage 437?</li> <li>how can you test a TTF once you have it to be sure those glyphs are there?</li> <li>how can you display these glyphs in a UILabel or similar?</li> </ul> <p>(I don't want to use any of the graphical tilesets available I don't like them. I know there are at least two Nethacks available for free already but none have the straightforward keyboard interface I want I find the popup a window for everything approach really slow and frustrating. I know it's not an easy project. And I might want to to Angband one day.) </p>,7061933,1,0,,2011-08-15 04:24:52.520000 UTC,1,2011-08-15 05:24:59.460000 UTC,,,,,189804,,1,0,iphone|character-encoding|nsstring|nethack,1509
5528951,viewing pdf as image flow - php,<p>I have a pdf file and I want to view them as image file (like in <strong>google books</strong> or <strong>amazon book preview</strong>). I hope there will be solution in some php libraries or javascript. I am expecting a similar solution. How can I make this possible??</p> <p>Thanks in advance... <code>:)</code></p> <p>blasteralfred</p>,5528975,1,0,,2011-04-03 10:15:08.930000 UTC,,2012-01-24 13:05:13.067000 UTC,2012-01-24 13:05:13.067000 UTC,,746010,,484082,,1,0,php|javascript|pdf|pdf-generation,565
9945427,Why doesn't Restkit parse correctly?,<p>Why doesn't Restkit parse correctly?</p> <p>Here my delegate call:</p> <pre><code>- (void)objectLoader:(RKObjectLoader *)objectLoader didLoadObject:(id)object { NSString *s = [[NSString alloc] initWithData:objectLoader.response.body encoding:NSUTF8StringEncoding]; RKObjectMapping *rm = objectLoader.objectMapping; NSLog(@ %@ s); NSLog(@ %@ rm); NSLog(@ %@  object); } </code></pre> <p>and here the output</p> <pre><code> { device_id : 4f75c887e45b583e4f000004 } RKObjectMapping class =&gt; ETDevice: keyPath mappings =&gt; ( RKObjectKeyPathMapping: device_token =&gt; secret  RKObjectKeyPathMapping: deivce_id =&gt; identifier ) (null) </code></pre> <p>any reason why it shouldn't work? I don't think is a problem of the way I make the http request but anyway here is the code:</p> <pre><code>RKObjectManager *objectManager = [RKObjectManager sharedManager]; [objectManager sendObject:device delegate:self block:^(RKObjectLoader *loader) { loader.serializationMapping = [[ETDevice objectMapper] inverseMapping]; loader.method = RKRequestMethodPOST; loader.resourcePath = @ /devices/init ; loader.serializationMIMEType = @ application/json ; loader.objectMapping = [ETDevice objectMapper]; }]; </code></pre> <p>btw I've also tried with:</p> <pre><code>{ device_id : 4f75c887e45b583e4f000004 } {devices: { device_id : 4f75c887e45b583e4f000004 }} {devices: [{ device_id : 4f75c887e45b583e4f000004 }]} </code></pre> <p>please help I'm timeboxing using restkit ;P</p>,9974421,1,0,,2012-03-30 14:56:59.237000 UTC,,2012-04-02 10:06:21.543000 UTC,2012-04-02 07:22:25.457000 UTC,,579628,,182416,,1,2,objective-c|ios|xcode|restkit,361
22402556,colobox redirect to specific page after close,<p>This is the scenario:</p> <ol> <li>I have a newsletter service that ask me for a URL on success when getting the suscriptor´s email.</li> <li>I´ve made a thanks-page in html.</li> <li>I´ve embed colorbox that launch a simple html part inside main html.</li> <li>I need to redirect to main site page after click in genuine close buttom (#cboxClose).</li> </ol> <p>The script that launchs colorbox is this:</p> <pre><code>&lt;script type= text/javascript &gt; $(document).ready(function(){ $.colorbox({width: 60%  inline:true href: #suscripcion  transition: fade }); }); &lt;/script&gt; </code></pre> <p>The html which is called into colorbox modal is something like this:</p> <pre><code>&lt;div style= display:none &gt; &lt;div id= suscripcion &gt; &lt;p&gt;&lt;strong&gt;Main Title&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Thank you...&lt;/p&gt; &lt;ul&gt; &lt;li&gt;Specs 1&lt;/li&gt; &lt;li&gt;Specs 2&lt;/li&gt; &lt;li&gt;Specs 3&lt;/li&gt; &lt;/ul&gt; &lt;p&gt;Good bye...&lt;/p&gt; &lt;/div&gt; &lt;/div&gt; </code></pre> <p>I don´t know how to make this I´ve tried some examples searching colorbox redirect...  but nothing works so any help is really appreciated. Thanks.</p>,22402907,1,0,,2014-03-14 10:34:10.577000 UTC,,2014-03-14 10:55:18.363000 UTC,,,,,1586214,,1,0,jquery|html|colorbox,99
5301493,JScrollPane plugin for jquery issue. customizing but having trouble,<p>ok so I'm trying to use jscrollpane plugin for jquery and it works fine. The issue is i'm trying to achieve an affect that requires the scroll bar to be outside the containing div that is initially passed to it when initialized. I got this working by simply changing this:</p> <pre><code>container.append( $('&lt;div class= jspVerticalBar /&gt;').append( $('&lt;div class= jspCap jspCapTop /&gt;') $('&lt;div class= jspTrack /&gt;').append( $('&lt;div class= jspDrag /&gt;').append( $('&lt;div class= jspDragTop /&gt;') $('&lt;div class= jspDragBottom /&gt;') ) ) $('&lt;div class= jspCap jspCapBottom /&gt;') ) ); verticalBar = container.find('&gt;.jspVerticalBar'); </code></pre> <p>To this:</p> <pre><code>container.parent().parent().append( $('&lt;div class= jspVerticalBar /&gt;').append( $('&lt;div class= jspCap jspCapTop /&gt;') $('&lt;div class= jspTrack /&gt;').append( $('&lt;div class= jspDrag /&gt;').append( $('&lt;div class= jspDragTop /&gt;') $('&lt;div class= jspDragBottom /&gt;') ) ) $('&lt;div class= jspCap jspCapBottom /&gt;') ) ); verticalBar = container.parent().parent().find('&gt;.jspVerticalBar'); </code></pre> <p>The issue however is that when the content doesn't require a scroll bar it still resizes the pane to leave space for the scroll bar. I can't seem to track down the issue. I'm still fairly new to jquery so it's been rough trying to debug this so any help would be greatly appreciated.</p>,5301682,1,0,,2011-03-14 16:31:53.697000 UTC,,2011-03-14 16:50:19.697000 UTC,,,,,628688,,1,0,jquery|jscrollpane,684
23672992,Insert MAVEN_OPTS in the POM.xml,<p>I must increase java heap space to compile my project. The only way I found is modify mvn.bat and set:</p> <pre><code>set MAVEN_OPTS=-XX:PermSize=256m -XX:MaxPermSize=256m -Xms1300M -Xmx1300M </code></pre> <p>than all colleagues must change the file localy. I want keep all inside my project not localy. Can I insert in the POM.xml or other file?</p>,23673277,1,0,,2014-05-15 08:29:04.413000 UTC,,2014-05-15 08:43:11.280000 UTC,,,,,1158169,,1,3,maven|pom.xml,1667
29963907,Confused about storyboards and pushing progrmatically ios Objectve C,<p>I am really confused about the relationship between storyboards and pushing to views progrmatically.</p> <p>I am using SWRevealViewController to display a menu of items. </p> <p>If I push to the storyboard using</p> <pre><code>UIStoryboard *storyboard = [UIStoryboard storyboardWithName:@ Main bundle:nil]; PhotosViewController *controller = [storyboard instantiateViewControllerWithIdentifier:@ PhotosViewController ]; [self presentModalViewController:controller animated:YES]; [self.navigationController pushViewController:controller animated:YES]; </code></pre> <p>All of the information in my storyboard is displayed but there is no back button to the SWRevealViewController.</p> <p>If I push to the view controller using </p> <pre><code>PhotosViewController *frontViewController = [[StreamScreen alloc] init]; newFrontController = [[UINavigationController alloc] initWithRootViewController:frontViewController]; </code></pre> <p>Then I can view everything that I have added programmatically but nothing from the storyboard.</p> <p>My question is how can I access things from both storyboard and things Ive added programmatically.</p>,29964075,1,0,,2015-04-30 09:25:39.277000 UTC,,2015-04-30 09:56:10.557000 UTC,,,,,2466084,,1,4,ios|objective-c|storyboard,46
